log_text,block_id,error_count,duration,test_failed,coverage,cpu_usage,memory_usage,past_failures,status,Failure_Risk,Performance_Risk,Test_Risk,Security_Risk
081111 065258 19 INFO dfs.FSDataset: Deleting block blk_-9169228974826183399 file /mnt/hadoop/dfs/data/current/subdir5/blk_-9169228974826183399,blk_-9169228974826183399,1,125,1,94,44,25,0,0,0,0,0,0
081111 075759 19 INFO dfs.FSDataset: Deleting block blk_-4352313989800650828 file /mnt/hadoop/dfs/data/current/subdir56/blk_-4352313989800650828,blk_-4352313989800650828,2,62,0,90,47,42,1,0,0,0,0,0
081111 043015 19875 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-3363550789841756902 terminating,blk_-3363550789841756902,1,87,2,83,55,47,1,0,0,0,1,0
081110 014421 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_6828121630547887549 size 67108864,blk_6828121630547887549,1,98,1,98,54,55,0,0,0,0,0,0
081111 035113 19229 INFO dfs.DataNode$DataXceiver: Receiving block blk_2080318574920472813 src: /10.251.39.64:40530 dest: /10.251.39.64:50010,blk_2080318574920472813,0,73,1,88,37,48,0,0,0,0,0,0
081109 205315 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000742_0/part-00742. blk_-7878121102358435702,blk_-7878121102358435702,0,81,1,93,55,49,0,0,0,0,0,0
081111 061549 21862 INFO dfs.DataNode$PacketResponder: Received block blk_4588471931728384541 of size 67108864 from /10.251.90.81,blk_4588471931728384541,0,44,1,84,54,38,0,0,0,0,0,0
081111 075317 23851 INFO dfs.DataNode$DataXceiver: Receiving block blk_7713504868233504097 src: /10.251.127.191:36437 dest: /10.251.127.191:50010,blk_7713504868233504097,1,47,2,85,52,30,1,0,0,0,1,0
081111 034323 19025 INFO dfs.DataNode$DataXceiver: Receiving block blk_3020717811556957482 src: /10.251.90.81:48077 dest: /10.251.90.81:50010,blk_3020717811556957482,0,102,1,100,32,45,0,0,0,0,0,0
081111 094921 25993 INFO dfs.DataNode$DataXceiver: Receiving block blk_5565611615515783341 src: /10.251.126.5:35656 dest: /10.251.126.5:50010,blk_5565611615515783341,1,122,1,94,45,44,0,0,0,0,0,0
081110 014914 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001728_0/part-01728. blk_-488298625688742454,blk_-488298625688742454,1,107,1,86,57,47,1,0,0,0,1,0
081111 085912 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-6068451475575444798 is added to invalidSet of 10.251.43.210:50010,blk_-6068451475575444798,1,37,2,98,47,45,1,0,0,0,1,0
081111 084423 24772 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_215466486430758887 terminating,blk_215466486430758887,0,108,1,81,42,42,0,0,0,0,0,0
081111 044332 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_2468407162668753567 is added to invalidSet of 10.251.106.37:50010,blk_2468407162668753567,5,184,6,42,88,74,4,1,1,1,1,1
081110 144848 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-8022986908643041177 size 67108864,blk_-8022986908643041177,2,99,1,88,60,45,1,0,0,0,0,0
081111 064835 22032 INFO dfs.DataNode$DataXceiver: Receiving block blk_8201813022998766557 src: /10.251.203.4:51404 dest: /10.251.203.4:50010,blk_8201813022998766557,2,97,0,97,43,28,0,0,0,0,0,0
081111 100729 26320 INFO dfs.DataNode$PacketResponder: Received block blk_7589872946955471867 of size 67108864 from /10.251.195.70,blk_7589872946955471867,1,55,0,90,40,47,1,0,0,0,0,0
081111 044338 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_2426255659473300323 is added to invalidSet of 10.251.106.37:50010,blk_2426255659473300323,1,115,0,89,60,29,0,0,0,0,0,0
081111 082039 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_-4970213618915792510 size 67108864,blk_-4970213618915792510,1,57,2,83,60,43,1,0,0,0,1,0
081110 150125 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_7415823309220171667 size 67108864,blk_7415823309220171667,1,111,2,90,46,36,0,0,0,0,1,0
081111 024901 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2430417102497887445 size 67108864,blk_2430417102497887445,2,98,1,81,52,53,1,0,0,0,0,0
081110 143725 12558 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_4068667188725811395 terminating,blk_4068667188725811395,1,101,0,86,36,37,1,0,0,0,0,0
081110 224504 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_3849239820458663566 size 67108864,blk_3849239820458663566,1,84,0,94,57,35,1,0,0,0,0,0
081110 104847 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_-6592952246351162022 size 67108864,blk_-6592952246351162022,2,62,1,92,44,44,1,0,0,0,0,0
081111 081416 24027 INFO dfs.DataNode$PacketResponder: Received block blk_2771018387166611008 of size 67108864 from /10.251.26.131,blk_2771018387166611008,1,87,2,99,45,29,1,0,0,0,1,0
081110 103034 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_356592557993755459 is added to invalidSet of 10.251.109.236:50010,blk_356592557993755459,1,76,2,97,55,25,1,0,0,0,1,0
081110 115226 10579 INFO dfs.DataNode$DataXceiver: Receiving block blk_8992894896370738220 src: /10.251.43.210:54766 dest: /10.251.43.210:50010,blk_8992894896370738220,2,84,1,94,60,41,1,0,0,0,0,0
081111 044318 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-765820154946060546 is added to invalidSet of 10.251.65.203:50010,blk_-765820154946060546,2,73,2,82,59,47,1,0,0,0,1,0
081110 115934 10597 INFO dfs.DataNode$PacketResponder: Received block blk_-4433556521525567493 of size 28492032 from /10.250.6.4,blk_-4433556521525567493,2,115,1,88,55,31,0,0,0,0,1,0
081110 103430 19 INFO dfs.FSDataset: Deleting block blk_-4368236874477798428 file /mnt/hadoop/dfs/data/current/subdir33/blk_-4368236874477798428,blk_-4368236874477798428,0,45,1,88,43,47,0,0,0,0,0,0
081110 123517 11398 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_7345322407792942877 terminating,blk_7345322407792942877,1,56,2,87,58,48,1,0,0,0,1,0
081111 023017 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-4269939382058952254 is added to invalidSet of 10.251.203.129:50010,blk_-4269939382058952254,2,77,1,80,31,42,1,0,0,0,1,0
081111 075915 19 INFO dfs.FSDataset: Deleting block blk_7985460426680885040 file /mnt/hadoop/dfs/data/current/blk_7985460426680885040,blk_7985460426680885040,1,63,2,86,60,41,1,0,0,0,1,0
081110 150618 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.188:50010 is added to blk_-3897674589140998025 size 67108864,blk_-3897674589140998025,1,46,0,81,39,47,1,0,0,0,0,0
081111 041252 19248 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1133573997287815203 src: /10.251.123.195:59430 dest: /10.251.123.195:50010,blk_-1133573997287815203,1,90,1,89,60,43,1,0,0,0,0,0
081109 211301 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-2480595760294717232 size 67108864,blk_-2480595760294717232,0,86,1,99,39,36,0,0,0,0,1,0
081110 145606 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.131:50010 is added to blk_-4174618838156947380 size 67108864,blk_-4174618838156947380,1,115,1,80,44,35,1,0,0,0,1,0
081111 092311 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000882_0/part-00882. blk_-3152434225121092058,blk_-3152434225121092058,1,87,2,87,38,51,0,0,0,0,1,0
081111 085911 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-8769398708439834546 is added to invalidSet of 10.251.127.243:50010,blk_-8769398708439834546,0,62,2,84,41,46,1,0,0,0,1,0
081110 132523 11832 WARN dfs.DataNode$DataXceiver: 10.251.39.179:50010:Got exception while serving blk_1683075246463470765 to /10.250.14.38:,blk_1683075246463470765,0,70,2,96,32,40,0,0,0,0,1,0
081110 011431 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. blk_-7866582011201618766,blk_-7866582011201618766,1,100,1,84,39,46,0,0,0,0,1,0
081111 073302 23438 INFO dfs.DataNode$PacketResponder: Received block blk_-7207514537719465756 of size 67108864 from /10.251.75.143,blk_-7207514537719465756,1,44,0,89,37,41,1,0,0,0,0,0
081109 210807 1408 INFO dfs.DataNode$PacketResponder: Received block blk_4755566011267050000 of size 67108864 from /10.251.75.79,blk_4755566011267050000,0,114,0,84,35,29,0,0,0,0,0,0
081109 210656 1334 INFO dfs.DataNode$PacketResponder: Received block blk_-2094397855762091248 of size 67108864 from /10.251.126.83,blk_-2094397855762091248,1,77,0,97,49,55,0,0,0,0,0,0
081111 070519 22971 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-4684475480143348818 terminating,blk_-4684475480143348818,2,98,2,93,43,41,1,0,0,0,1,0
081111 044337 13 INFO dfs.DataBlockScanner: Verification succeeded for blk_-6160667975382232149,blk_-6160667975382232149,0,107,1,99,44,35,1,0,0,0,1,0
081110 214321 15339 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-736188013503336717 terminating,blk_-736188013503336717,0,44,1,94,44,38,0,0,0,0,1,0
081110 222512 16222 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_708101772844351082 terminating,blk_708101772844351082,1,88,1,80,43,46,1,0,0,0,1,0
081111 095844 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_2015610615789582788 size 67108864,blk_2015610615789582788,2,118,1,87,35,32,0,0,0,0,1,0
081110 175354 14021 WARN dfs.DataNode$DataXceiver: 10.250.11.53:50010:Got exception while serving blk_-7125370327234065733 to /10.250.15.240:,blk_-7125370327234065733,1,103,1,81,40,29,1,0,0,0,1,0
081111 085922 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-7846283874350947646 is added to invalidSet of 10.251.199.150:50010,blk_-7846283874350947646,1,90,0,91,44,28,0,0,0,0,0,0
081111 071020 22762 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_6030936529326346827 terminating,blk_6030936529326346827,1,101,1,91,55,50,1,0,0,0,1,0
081110 012005 5368 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-26568864070436835 terminating,blk_-26568864070436835,1,60,2,84,51,53,0,0,0,0,1,0
081110 210555 19 INFO dfs.FSDataset: Deleting block blk_1746384029810476219 file /mnt/hadoop/dfs/data/current/subdir18/blk_1746384029810476219,blk_1746384029810476219,1,74,1,98,42,39,1,0,0,0,0,0
081110 144035 12577 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_727000711161641724 terminating,blk_727000711161641724,0,84,1,80,49,48,1,0,0,0,1,0
081111 085907 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_2060553104861908174 is added to invalidSet of 10.251.201.204:50010,blk_2060553104861908174,0,70,0,90,48,52,0,0,0,0,0,0
081111 100820 26329 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_2026200052147887341 terminating,blk_2026200052147887341,0,122,1,87,31,31,1,0,0,0,0,0
081110 210737 19 INFO dfs.FSDataset: Deleting block blk_8699831307500970779 file /mnt/hadoop/dfs/data/current/subdir54/blk_8699831307500970779,blk_8699831307500970779,1,76,0,85,38,37,1,0,0,0,0,0
081110 000755 4717 INFO dfs.DataNode$DataXceiver: Receiving block blk_3962600675982666210 src: /10.251.123.195:37374 dest: /10.251.123.195:50010,blk_3962600675982666210,2,54,1,81,52,51,0,0,0,0,1,0
081110 013231 5659 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8227485321105019293 src: /10.251.195.33:56999 dest: /10.251.195.33:50010,blk_-8227485321105019293,1,114,0,86,35,34,0,0,0,0,0,0
081110 105512 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000749_0/part-00749. blk_-6909607053783233975,blk_-6909607053783233975,0,115,1,100,41,43,0,0,0,0,0,0
081110 020325 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.210:50010 is added to blk_-6995454028444097802 size 67108864,blk_-6995454028444097802,1,65,1,92,32,52,0,0,0,0,1,0
081111 053431 20804 INFO dfs.DataNode$PacketResponder: Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67,blk_4989329877491629543,2,75,1,93,56,37,1,0,0,0,1,0
081111 084102 24677 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_5689516499354445029 terminating,blk_5689516499354445029,2,42,0,83,49,31,1,0,0,0,0,0
081109 204106 329 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-6670958622368987959 terminating,blk_-6670958622368987959,0,56,2,95,31,43,0,0,0,0,1,0
081111 052017 20779 INFO dfs.DataNode$PacketResponder: Received block blk_8993862241777591326 of size 67108864 from /10.250.15.240,blk_8993862241777591326,2,123,0,81,33,46,1,0,0,0,0,0
081111 073943 23467 INFO dfs.DataNode$DataXceiver: Receiving block blk_3846795603907041885 src: /10.250.10.176:47296 dest: /10.250.10.176:50010,blk_3846795603907041885,1,85,2,83,58,25,1,0,0,0,1,0
081110 121711 11025 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-1680563440028826904 terminating,blk_-1680563440028826904,1,40,0,91,56,50,1,0,0,0,0,0
081111 101954 26414 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_5225719677049010638 terminating,blk_5225719677049010638,1,61,2,84,33,49,1,0,0,0,1,0
081110 220658 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_7017399031777870797 is added to invalidSet of 10.250.5.161:50010,blk_7017399031777870797,1,67,1,91,39,39,0,0,0,0,1,0
081110 151600 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_2618566506268332756 size 67108864,blk_2618566506268332756,2,40,2,85,41,44,0,0,0,0,1,0
081110 114019 10028 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-1485317050914225917 terminating,blk_-1485317050914225917,1,63,1,88,47,42,0,0,0,0,1,0
081110 091800 8380 INFO dfs.DataNode$DataXceiver: 10.250.14.224:50010 Served block blk_666713934549639791 to /10.250.14.224,blk_666713934549639791,1,108,2,85,55,39,1,0,0,0,1,0
081111 024742 17976 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010,blk_-4526931594457272384,0,48,1,83,48,44,1,0,0,0,1,0
081111 101120 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.225:50010 is added to blk_-6325232815283133921 size 67108864,blk_-6325232815283133921,2,91,1,96,59,42,0,0,0,0,1,0
081111 045430 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.214:50010 is added to blk_4893049344332234616 size 67108864,blk_4893049344332234616,1,62,2,93,41,28,1,0,0,0,1,0
081111 044309 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_3729730843466061623 is added to invalidSet of 10.251.27.63:50010,blk_3729730843466061623,1,49,2,83,37,28,1,0,0,0,1,0
081110 112055 10002 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6927870228542972281 src: /10.250.7.230:41059 dest: /10.250.7.230:50010,blk_-6927870228542972281,2,70,2,82,42,32,0,0,0,0,1,0
081109 212440 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to blk_427714267500527780 size 67108864,blk_427714267500527780,2,98,2,96,33,50,1,0,0,0,1,0
081110 144643 12257 INFO dfs.DataNode$PacketResponder: Received block blk_-3620767662957963389 of size 67108864 from /10.251.203.179,blk_-3620767662957963389,0,91,0,86,33,27,0,0,0,0,0,0
081110 103819 19 INFO dfs.FSDataset: Deleting block blk_6973321719929905054 file /mnt/hadoop/dfs/data/current/subdir14/blk_6973321719929905054,blk_6973321719929905054,2,99,1,88,60,31,1,0,0,0,1,0
081110 223002 15950 INFO dfs.DataNode$DataXceiver: Receiving block blk_1463530401988623658 src: /10.251.111.37:41293 dest: /10.251.111.37:50010,blk_1463530401988623658,1,43,2,95,52,33,1,0,0,0,1,0
081111 060244 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_7275457888263057111 size 67108864,blk_7275457888263057111,1,102,0,100,38,52,0,0,0,0,0,0
081110 225056 16728 INFO dfs.DataNode$DataXceiver: Receiving block blk_6245594177708848366 src: /10.250.15.198:46793 dest: /10.250.15.198:50010,blk_6245594177708848366,0,120,0,98,32,43,0,0,0,0,0,0
081111 032655 18710 INFO dfs.DataNode$PacketResponder: Received block blk_-2243784245784480521 of size 67108864 from /10.250.6.191,blk_-2243784245784480521,1,62,0,84,45,37,1,0,0,0,0,0
081110 210404 19 INFO dfs.FSDataset: Deleting block blk_7855353385462032387 file /mnt/hadoop/dfs/data/current/subdir41/blk_7855353385462032387,blk_7855353385462032387,0,54,0,90,38,53,0,0,0,0,0,0
081111 030416 18548 INFO dfs.DataNode$DataXceiver: Receiving block blk_7513976340045981966 src: /10.251.42.207:36468 dest: /10.251.42.207:50010,blk_7513976340045981966,1,92,2,80,46,46,1,0,0,0,1,0
081111 023222 17683 INFO dfs.DataNode$DataXceiver: 10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96,blk_-664656559337730574,1,75,1,84,59,51,0,0,0,0,0,0
081111 044648 19 INFO dfs.FSDataset: Deleting block blk_4863571548336254624 file /mnt/hadoop/dfs/data/current/subdir5/blk_4863571548336254624,blk_4863571548336254624,3,125,3,68,90,86,4,1,1,0,1,0
081111 065423 19 INFO dfs.FSDataset: Deleting block blk_2107487634698646045 file /mnt/hadoop/dfs/data/current/subdir3/blk_2107487634698646045,blk_2107487634698646045,1,57,1,95,36,27,1,0,0,0,1,0
081110 220650 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_6392434729242722288 is added to invalidSet of 10.251.30.134:50010,blk_6392434729242722288,2,92,0,85,31,32,0,0,0,0,0,0
081111 023024 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-3225035678192156905 is added to invalidSet of 10.251.38.214:50010,blk_-3225035678192156905,2,72,2,87,46,41,0,0,0,0,1,0
081110 002103 4928 INFO dfs.DataNode$PacketResponder: Received block blk_-4067446915270471579 of size 25933924 from /10.251.110.8,blk_-4067446915270471579,1,47,2,99,58,39,1,0,0,0,1,0
081110 220655 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_1481009974400305784 is added to invalidSet of 10.251.39.242:50010,blk_1481009974400305784,1,66,0,90,37,37,1,0,0,0,0,0
081109 205739 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.197:50010 is added to blk_8763662564934652249 size 67108864,blk_8763662564934652249,1,102,1,87,56,25,1,0,0,0,1,0
081110 103739 19 INFO dfs.FSDataset: Deleting block blk_5272005015837990021 file /mnt/hadoop/dfs/data/current/subdir0/blk_5272005015837990021,blk_5272005015837990021,1,84,2,82,59,49,1,0,0,0,1,0
081110 060453 7193 INFO dfs.DataNode$DataXceiver: 10.251.199.225:50010 Served block blk_8457344665564381337 to /10.251.199.225,blk_8457344665564381337,2,38,1,85,35,25,0,0,0,0,1,0
081111 034600 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.246:50010 is added to blk_-6909400912794057067 size 67108864,blk_-6909400912794057067,1,85,1,83,37,42,0,0,0,0,1,0
081111 084214 24555 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-1910608563003942187 terminating,blk_-1910608563003942187,1,78,1,97,57,32,0,0,0,0,1,0
081111 023248 18 INFO dfs.FSDataset: Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140,blk_1350741653957819140,1,95,2,90,52,40,1,0,0,0,1,0
081111 041509 20066 INFO dfs.DataNode$PacketResponder: Received block blk_-8965508153794244104 of size 28494398 from /10.251.70.112,blk_-8965508153794244104,1,66,1,97,44,34,0,0,0,0,0,0
